ENSG00000089057,-2.424288597,2.20E-33
ENSG00000108688,4.916327563,2.38E-33
ENSG00000182446,1.253262357,2.60E-33
ENSG00000196792,1.748964534,3.02E-33
ENSG00000183742,3.722277292,3.27E-33
ENSG00000141522,1.092184986,3.49E-33
ENSG00000103249,-1.131985831,3.66E-33
ENSG00000162413,-1.457588866,3.81E-33
ENSG00000133101,3.25576858,3.92E-33
ENSG00000159921,1.184678496,3.92E-33
ENSG00000077420,-3.280070413,3.93E-33
ENSG00000132432,1.429685773,4.41E-33
ENSG00000108819,-1.725213947,6.38E-33
ENSG00000236056,4.186218281,6.46E-33
ENSG00000154099,10.75294329,7.15E-33
ENSG00000229124,1.573379139,8.01E-33
ENSG00000157350,1.561166404,8.41E-33
ENSG00000211697,2.873246112,8.78E-33
ENSG00000126767,2.386314353,8.87E-33
ENSG00000198855,2.236675288,9.49E-33
ENSG00000101384,4.019844387,1.05E-32
ENSG00000134352,2.002815884,1.18E-32
ENSG00000147130,-3.85187388,1.18E-32
ENSG00000179431,4.127469128,1.36E-32
ENSG00000152518,-3.251418565,1.41E-32
ENSG00000104643,1.226855067,1.48E-32
ENSG00000131069,-1.94150448,1.63E-32
ENSG00000129534,-2.686331175,1.66E-32
ENSG00000276293,-1.564044818,1.81E-32
ENSG00000126262,5.374038809,2.00E-32
ENSG00000169967,-1.777646714,3.41E-32
ENSG00000117528,-1.564722855,3.77E-32
ENSG00000164961,-1.430862871,4.11E-32
ENSG00000100664,1.242368313,4.41E-32
ENSG00000080608,1.948377658,4.60E-32
ENSG00000154889,-2.55621305,4.61E-32
ENSG00000162924,3.964341293,4.83E-32
ENSG00000247596,-1.867209119,4.86E-32
ENSG00000168264,-1.747045316,4.97E-32
