Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC
ENSG00000157303,11.40502447,-1.617845017,0.397238755,-4.072727033,4.65E-05,0.000167455,1.617845017,-3.069162467
ENSG00000157350,1259.912971,1.534071921,0.128126718,11.97308374,4.92E-33,2.22E-31,1.534071921,2.896020712
ENSG00000157379,49.0604695,-1.095578444,0.223130927,-4.910025071,9.11E-07,4.33E-06,1.095578444,-2.136987462
ENSG00000157445,6.988684438,-1.61610588,0.683466951,-2.364570632,0.018050985,0.035881181,1.61610588,-3.065464887
ENSG00000157456,15.93762039,-1.121752565,0.315010885,-3.560996203,0.00036945,0.0011127,1.121752565,-2.176111629
ENSG00000157500,649.3213906,-1.017653865,0.195392597,-5.208251889,1.91E-07,1.01E-06,1.017653865,-2.024623803
ENSG00000157514,310.1667556,-1.084524595,0.216045916,-5.019880111,5.17E-07,2.55E-06,1.084524595,-2.12067655
ENSG00000157551,86.50492808,2.384167621,0.383768,6.212523245,5.21E-10,3.70E-09,2.384167621,5.220426295
ENSG00000157557,3353.073786,3.288246309,0.367001553,8.959761295,3.25E-19,5.72E-18,3.288246309,9.769239843
ENSG00000157617,58.49251669,-1.257677914,0.329449127,-3.817517822,0.000134801,0.000445133,1.257677914,-2.391105712
ENSG00000157657,20.74576461,-2.334709108,0.447291986,-5.219653338,1.79E-07,9.51E-07,2.334709108,-5.044492407
ENSG00000157693,217.4247986,-1.714207016,0.341326805,-5.022186919,5.11E-07,2.53E-06,1.714207016,-3.281162433
ENSG00000157827,545.3010986,-1.13194802,0.277728084,-4.075742017,4.59E-05,0.000165499,1.13194802,-2.191544571
ENSG00000157933,500.3807707,-1.536002805,0.200522774,-7.659991822,1.86E-14,2.20E-13,1.536002805,-2.899899305
ENSG00000158050,915.7834469,2.390261462,0.356390075,6.706868764,1.99E-11,1.67E-10,2.390261462,5.242523641
ENSG00000158062,145.7287386,-1.825112704,0.177130742,-10.30376026,6.78E-25,1.82E-23,1.825112704,-3.543346874
ENSG00000158161,818.7879695,1.223412119,0.198776231,6.154720361,7.52E-10,5.26E-09,1.223412119,2.334983118
ENSG00000158270,221.9829953,-2.818528931,0.381703894,-7.384071733,1.54E-13,1.65E-12,2.818528931,-7.054427133
ENSG00000158292,28.48705406,-1.433496,0.383482405,-3.738101103,0.000185415,0.000594495,1.433496,-2.701004419
ENSG00000158373,17.27954387,1.312481759,0.396484115,3.310300988,0.000931957,0.002575302,1.312481759,2.48368422
ENSG00000158406,21.82329673,1.186725388,0.303983703,3.903911211,9.47E-05,0.000321544,1.186725388,2.276354721
ENSG00000158457,1304.637004,2.043518336,0.318144166,6.42324629,1.33E-10,1.02E-09,2.043518336,4.122496693
ENSG00000158473,8.661903203,-2.140692944,0.58259359,-3.674418979,0.000238391,0.000745897,2.140692944,-4.409738005
ENSG00000158481,30.33997919,1.979674201,0.732279971,2.703438957,0.006862605,0.015357218,1.979674201,3.944040049
ENSG00000158485,49.45797961,2.724461633,0.70172485,3.882521236,0.000103379,0.000348734,2.724461633,6.609135768
ENSG00000158517,923.1587579,1.538989073,0.29944586,5.139456846,2.76E-07,1.43E-06,1.538989073,2.90590809
ENSG00000158615,4016.370739,1.274407468,0.175498565,7.261640389,3.82E-13,3.90E-12,1.274407468,2.418994465
ENSG00000158691,28.2771324,-1.2875199,0.325663388,-3.95352977,7.70E-05,0.000265734,1.2875199,-2.441080548
ENSG00000158716,135.8253089,-1.308576166,0.171742497,-7.619408069,2.55E-14,2.97E-13,1.308576166,-2.476969607
ENSG00000158717,176.8926417,-1.607877176,0.270019355,-5.954673782,2.61E-09,1.73E-08,1.607877176,-3.048030154
ENSG00000158869,9665.434713,1.257687161,0.156006565,8.061757919,7.52E-16,1.01E-14,1.257687161,2.391121038
ENSG00000159023,515.6806868,-1.079394035,0.23117204,-4.669223982,3.02E-06,1.31E-05,1.079394035,-2.113148324
ENSG00000159166,91.26257089,2.26031933,0.272248662,8.302407487,1.02E-16,1.45E-15,2.26031933,4.790975149
ENSG00000159189,191.6648896,-2.193642431,0.324825404,-6.753297005,1.45E-11,1.24E-10,2.193642431,-4.57458995
ENSG00000159202,2409.207395,1.312421581,0.116258109,11.28886053,1.49E-29,5.51E-28,1.312421581,2.483580622
ENSG00000159231,39.43192749,1.706173784,0.371600633,4.591417857,4.40E-06,1.87E-05,1.706173784,3.262942997
ENSG00000159335,211.3963047,-1.398682169,0.20477624,-6.830295202,8.47E-12,7.44E-11,1.398682169,-2.636606311
ENSG00000159346,4488.634091,1.635624955,0.196510758,8.323335448,8.55E-17,1.23E-15,1.635624955,3.107221212
ENSG00000159374,8.17049088,-2.033205141,0.545913456,-3.724409279,0.000195773,0.000624832,2.033205141,-4.093131852
ENSG00000159388,4544.535929,1.963220324,0.342671221,5.729166051,1.01E-08,6.24E-08,1.963220324,3.899313969
ENSG00000159399,4797.187948,1.299975089,0.118664211,10.95507295,6.28E-28,2.08E-26,1.299975089,2.46224631
ENSG00000159433,18.36783958,-1.677896019,0.469204778,-3.576042051,0.000348836,0.001056167,1.677896019,-3.199609895
ENSG00000159450,11.65943143,1.418014206,0.513619463,2.760826462,0.00576553,0.013174286,1.418014206,2.672174468
ENSG00000159674,12.50460036,-3.191275958,0.592156314,-5.389245854,7.08E-08,3.97E-07,3.191275958,-9.134184672
ENSG00000159788,273.0697384,-2.254115498,0.285643604,-7.891356451,2.99E-15,3.78E-14,2.254115498,-4.77041738
ENSG00000160013,363.2504156,2.427496751,0.266345662,9.11408404,7.93E-20,1.47E-18,2.427496751,5.379591967
ENSG00000160094,94.64544447,-1.06016951,0.337063146,-3.145314229,0.001659085,0.004342146,1.06016951,-2.085176506
ENSG00000160111,37.50949092,2.488085679,0.396747671,6.271204252,3.58E-10,2.61E-09,2.488085679,5.610330179
ENSG00000160284,11.10515064,-1.70547688,0.418160349,-4.07852367,4.53E-05,0.000163777,1.70547688,-3.261367189
ENSG00000160285,1624.743001,2.380326215,0.201249373,11.82774473,2.81E-32,1.21E-30,2.380326215,5.206544568
ENSG00000160307,18.08130429,1.734851037,0.646231438,2.684566138,0.007262401,0.016122879,1.734851037,3.328451247
ENSG00000160326,2452.605193,4.488165053,0.223883043,20.04691821,2.15E-89,8.07E-87,4.488165053,22.44255542
ENSG00000160460,9.696023304,-4.601896386,0.766704253,-6.002179287,1.95E-09,1.31E-08,4.601896386,-24.28336397
ENSG00000160584,759.076214,1.417001784,0.180947037,7.831030622,4.84E-15,5.98E-14,1.417001784,2.670299909
ENSG00000160593,375.5780564,-1.678505357,0.286273779,-5.863287096,4.54E-09,2.95E-08,1.678505357,-3.200961572
ENSG00000160683,22.14582996,3.806890185,0.605459328,6.287606798,3.22E-10,2.37E-09,3.806890185,13.99549089
ENSG00000160703,50.7619806,-1.539402682,0.222120973,-6.930469731,4.19E-12,3.78E-11,1.539402682,-2.906741309
ENSG00000160791,5532.754512,1.16704891,0.178034974,6.555166582,5.56E-11,4.44E-10,1.16704891,2.24551897
ENSG00000160796,302.7576232,1.286552694,0.180547851,7.125826675,1.03E-12,1.01E-11,1.286552694,2.439444557
ENSG00000160886,69.72708801,-1.645702682,0.504656216,-3.261037174,0.001110055,0.003012756,1.645702682,-3.129002219
ENSG00000160932,658.8682849,-2.182630074,0.639000078,-3.415696101,0.000636192,0.00182033,2.182630074,-4.539804195
ENSG00000160999,63.22015264,1.387621855,0.23992144,5.783650911,7.31E-09,4.62E-08,1.387621855,2.61647025
ENSG00000161395,101.7448721,-1.252206607,0.164914919,-7.593046253,3.12E-14,3.62E-13,1.252206607,-2.382054806
ENSG00000161544,53.7245837,-4.169163041,0.560116854,-7.443380806,9.81E-14,1.07E-12,4.169163041,-17.99049579
ENSG00000161638,3497.138167,1.119123449,0.124968095,8.955273369,3.39E-19,5.94E-18,1.119123449,2.172149572
ENSG00000161642,1758.837675,-1.408048649,0.261313097,-5.388358498,7.11E-08,3.99E-07,1.408048649,-2.653779768
ENSG00000161791,2740.169978,1.606950209,0.147383242,10.90320842,1.11E-27,3.56E-26,1.606950209,3.04607235
ENSG00000161835,12.87841464,1.580177543,0.537483188,2.939957154,0.003282576,0.008015485,1.580177543,2.990066442
ENSG00000161911,14.01487998,-2.330800848,0.500296315,-4.658840731,3.18E-06,1.38E-05,2.330800848,-5.030845374
ENSG00000161921,4723.924011,1.147914998,0.162656358,7.057301747,1.70E-12,1.61E-11,1.147914998,2.215934132
ENSG00000161929,91.41759112,-2.111879123,0.336009883,-6.285169655,3.27E-10,2.40E-09,2.111879123,-4.322539426
ENSG00000161944,25.46947847,-2.840731549,0.413805696,-6.864892326,6.65E-12,5.91E-11,2.840731549,-7.16383222
ENSG00000162065,71.74676505,-1.093683276,0.270742924,-4.03956366,5.36E-05,0.000190646,1.093683276,-2.134182095
ENSG00000162066,137.4461109,-1.305218888,0.246484536,-5.295337829,1.19E-07,6.49E-07,1.305218888,-2.471212182
ENSG00000162073,123.2307184,-1.356781777,0.199082441,-6.815175523,9.41E-12,8.22E-11,1.356781777,-2.561132295
ENSG00000162174,315.0753394,-3.25324384,0.253270649,-12.84493034,9.18E-38,5.47E-36,3.25324384,-9.535072052
ENSG00000162302,224.2068478,-1.496526927,0.123242255,-12.14296937,6.25E-34,3.02E-32,1.496526927,-2.821626299
ENSG00000162337,54.55438651,-2.465863777,0.348069041,-7.084409957,1.40E-12,1.34E-11,2.465863777,-5.524576123
ENSG00000162378,546.9030893,-1.153199888,0.22344999,-5.160885839,2.46E-07,1.28E-06,1.153199888,-2.224066442
ENSG00000162390,85.86701708,-1.16200333,0.296337506,-3.92121586,8.81E-05,0.000300917,1.16200333,-2.237679366
ENSG00000162433,996.3120162,4.500335021,0.309174953,14.55594958,5.35E-48,5.23E-46,4.500335021,22.63267212
ENSG00000162444,44.16646046,-2.997415508,0.357023461,-8.395570127,4.64E-17,6.80E-16,2.997415508,-7.985681361
ENSG00000162458,15.72761204,-4.612279174,0.727854758,-6.336812565,2.35E-10,1.74E-09,4.612279174,-24.45875686
ENSG00000162493,912.8181754,3.612533123,0.29007751,12.45368219,1.34E-35,7.20E-34,3.612533123,12.23153128
ENSG00000162496,43.46020196,-3.426270096,0.372148976,-9.206716448,3.36E-20,6.44E-19,3.426270096,-10.7500398
ENSG00000162512,48.64212557,-1.989092156,0.454486767,-4.376567817,1.21E-05,4.80E-05,1.989092156,-3.969871078
ENSG00000162542,50.92039018,-1.264417779,0.191366205,-6.607320143,3.91E-11,3.18E-10,1.264417779,-2.402302418
ENSG00000162591,7.819862373,-1.186266,0.512741087,-2.313577026,0.020690935,0.040499542,1.186266,-2.275629991
ENSG00000162636,458.7688975,-1.734234435,0.178721683,-9.703548031,2.91E-22,6.48E-21,1.734234435,-3.327028985
ENSG00000162639,75.36983422,-1.24945235,0.199683286,-6.257170416,3.92E-10,2.84E-09,1.24945235,-2.377511551
ENSG00000162654,1023.013613,1.218983544,0.428982021,2.841572567,0.004489163,0.010593932,1.218983544,2.327826517
ENSG00000162694,10.31142609,-1.028980758,0.433670539,-2.372724607,0.017657424,0.035196598,1.028980758,-2.040582102
ENSG00000162722,13.24063963,-1.718013219,0.418311017,-4.107023599,4.01E-05,0.000146418,1.718013219,-3.289830419
ENSG00000162723,19.81996201,-1.409908272,0.582429444,-2.420736599,0.015489096,0.031380032,1.409908272,-2.657202675
ENSG00000162734,8438.22866,1.167828817,0.11690325,9.989703594,1.69E-23,4.18E-22,1.167828817,2.246733204
ENSG00000162739,81.92979244,-2.341423296,0.325259659,-7.198628026,6.08E-13,6.08E-12,2.341423296,-5.068023787
ENSG00000162772,2292.566494,1.032929219,0.309559603,3.336770079,0.00084758,0.002366063,1.032929219,2.046174549
ENSG00000162783,1686.598426,2.096997763,0.19160193,10.94455447,7.06E-28,2.31E-26,2.096997763,4.278181717
ENSG00000162804,9.522976754,-3.111366646,0.681589211,-4.564870743,5.00E-06,2.11E-05,3.111366646,-8.642008476
ENSG00000162817,12.69575961,2.312693266,0.523947891,4.413975714,1.01E-05,4.09E-05,2.312693266,4.96809674
ENSG00000162882,40.4356303,-1.558928878,0.297388179,-5.242067404,1.59E-07,8.48E-07,1.558928878,-2.946350118
ENSG00000162889,3122.334049,1.153230762,0.123974822,9.302136877,1.38E-20,2.73E-19,1.153230762,2.224114038
ENSG00000162891,43.7527689,4.847469501,1.056397243,4.588680568,4.46E-06,1.89E-05,4.847469501,28.78947352
ENSG00000162892,1048.997617,10.77204048,0.916585145,11.75236205,6.87E-32,2.90E-30,10.77204048,1748.667747
ENSG00000162897,21.5883351,3.621243193,1.13072461,3.202586343,0.001361995,0.003623727,3.621243193,12.30560082
ENSG00000162924,1928.436264,1.949201204,0.330110613,5.904691111,3.53E-09,2.32E-08,1.949201204,3.861606617
ENSG00000162946,60.69167264,-1.575712848,0.34253234,-4.600187094,4.22E-06,1.80E-05,1.575712848,-2.980827416
ENSG00000162976,801.4082212,-1.850647749,0.221633859,-8.350022661,6.82E-17,9.89E-16,1.850647749,-3.606620806
ENSG00000163013,37.35297078,-1.322735971,0.252531649,-5.237901759,1.62E-07,8.65E-07,1.322735971,-2.501400334
ENSG00000163050,189.3152793,-1.448461143,0.31048043,-4.665225251,3.08E-06,1.34E-05,1.448461143,-2.729167881
ENSG00000163069,51.68053581,1.420819589,0.210751068,6.741695798,1.57E-11,1.34E-10,1.420819589,2.677375684
ENSG00000163082,5995.889436,4.723389545,0.188663405,25.03606644,2.48E-138,1.99E-135,4.723389545,26.416905
ENSG00000163093,13.21676178,-2.930734898,0.47062631,-6.227307811,4.75E-10,3.39E-09,2.930734898,-7.624987108
ENSG00000163121,50.85538567,3.009068847,0.941209343,3.197023986,0.001388534,0.003687833,3.009068847,8.050446754
ENSG00000163131,46045.77551,-1.291075711,0.325719544,-3.96376495,7.38E-05,0.000256058,1.291075711,-2.4471045
ENSG00000163214,283.6060123,-1.128639219,0.292523007,-3.858292146,0.000114182,0.000382175,1.128639219,-2.186524053
ENSG00000163219,1058.043264,-1.191041944,0.374233583,-3.182616411,0.001459508,0.003862686,1.191041944,-2.283175793
ENSG00000163220,9405.191015,3.087173558,0.231556882,13.33224705,1.50E-40,1.07E-38,3.087173558,8.498295785
ENSG00000163221,193.9296731,4.210479436,0.417870547,10.07603781,7.05E-24,1.77E-22,4.210479436,18.51316221
ENSG00000163235,356.6190906,4.52741,0.454618435,9.958703065,2.31E-23,5.66E-22,4.52741,23.06142889
ENSG00000163328,31.25072161,-2.805924637,0.464221241,-6.044369345,1.50E-09,1.02E-08,2.805924637,-6.993063652
ENSG00000163376,423.0530332,1.962707787,0.232290426,8.44937014,2.93E-17,4.38E-16,1.962707787,3.897928932
ENSG00000163378,587.1229753,1.074021387,0.239790288,4.479002856,7.50E-06,3.08E-05,1.074021387,2.105293518
ENSG00000163430,7.586871291,1.885513287,0.690388081,2.731091887,0.006312487,0.014229422,1.885513287,3.694843574
ENSG00000163508,28.62313421,-1.276854131,0.468152417,-2.727432528,0.006382931,0.014380129,1.276854131,-2.423100312
ENSG00000163521,138.5648493,-1.023658546,0.152659971,-6.705481078,2.01E-11,1.69E-10,1.023658546,-2.033068107
ENSG00000163545,46.88565023,-1.222645409,0.343324414,-3.561195648,0.00036917,0.001112412,1.222645409,-2.333742537
ENSG00000163563,720.9018358,-2.80769833,0.355612729,-7.895381963,2.89E-15,3.66E-14,2.80769833,-7.001666425
ENSG00000163564,17.07109785,-1.82225411,0.663858008,-2.744945586,0.006052093,0.013735134,1.82225411,-3.536332943
ENSG00000163568,12.07353423,1.957137136,0.602116677,3.25042838,0.001152313,0.003119,1.957137136,3.882906952
ENSG00000163590,168.9418425,-1.716511759,0.197930143,-8.672311023,4.23E-18,6.75E-17,1.716511759,-3.286408364
ENSG00000163602,1743.188268,1.490304841,0.091247025,16.33264031,5.78E-60,9.66E-58,1.490304841,2.809483332
ENSG00000163606,50.62050074,-2.452125766,0.524054671,-4.679141133,2.88E-06,1.26E-05,2.452125766,-5.472218231
ENSG00000163661,5215.8061,5.845837808,0.390988642,14.95142614,1.52E-50,1.67E-48,5.845837808,57.51386187
ENSG00000163697,17.0693337,2.313731961,0.548775989,4.216168356,2.48E-05,9.37E-05,2.313731961,4.971674899
ENSG00000163702,47.59992024,-1.227229228,0.202164481,-6.070449282,1.28E-09,8.71E-09,1.227229228,-2.341169239
ENSG00000163734,6839.857662,6.270639233,0.78314187,8.007028451,1.18E-15,1.54E-14,6.270639233,77.20590197
ENSG00000163735,49516.60052,10.75318907,0.302464835,35.55186535,7.78E-277,4.68E-273,10.75318907,1725.966888
ENSG00000163736,1951.932609,6.594390469,0.700693109,9.411239219,4.90E-21,1.00E-19,6.594390469,96.62941141
ENSG00000163738,188.2886835,1.042229739,0.20333281,5.125733217,2.96E-07,1.53E-06,1.042229739,2.059408087
ENSG00000163739,21130.45111,9.668868199,0.421763541,22.92485542,2.63E-116,1.44E-113,9.668868199,813.9905296
ENSG00000163755,507.6381677,-1.044176423,0.153949822,-6.782576335,1.18E-11,1.02E-10,1.044176423,-2.062188801
ENSG00000163803,21.29690015,-1.567783014,0.425462133,-3.684894362,0.000228798,0.000717476,1.567783014,-2.964488117
ENSG00000163814,35.31400095,1.576851968,0.65909942,2.392434162,0.016737031,0.033568968,1.576851968,2.983181938
ENSG00000163823,7665.812856,1.022084224,0.17757263,5.755865777,8.62E-09,5.39E-08,1.022084224,2.030850759
ENSG00000163874,1792.859225,5.089695011,0.415797711,12.24079614,1.88E-34,9.51E-33,5.089695011,34.05264626
ENSG00000163923,16.80242507,-2.228210873,0.479899816,-4.643075071,3.43E-06,1.48E-05,2.228210873,-4.68552554
ENSG00000163932,1897.191623,1.081815911,0.110821152,9.761817942,1.64E-22,3.72E-21,1.081815911,2.11669868
ENSG00000163947,220.9957851,-1.217825173,0.272432963,-4.470182904,7.82E-06,3.21E-05,1.217825173,-2.325958204
ENSG00000163956,2103.947292,-1.138150945,0.191947897,-5.929478594,3.04E-09,2.01E-08,1.138150945,-2.20098749
ENSG00000164048,85.04188296,-2.638101607,0.204322426,-12.91146379,3.88E-38,2.42E-36,2.638101607,-6.225119822
ENSG00000164066,5.990464228,-1.707988738,0.514591192,-3.319117708,0.000903024,0.00250398,1.707988738,-3.26705046
ENSG00000164105,61.36603044,-1.138560914,0.222975063,-5.106225319,3.29E-07,1.68E-06,1.138560914,-2.201613031
ENSG00000164124,73.801153,-2.18022648,0.315303786,-6.914685387,4.69E-12,4.21E-11,2.18022648,-4.532246974
ENSG00000164125,2895.955134,-1.218636562,0.398548456,-3.057687323,0.002230522,0.005662051,1.218636562,-2.327266719
ENSG00000164136,187.450259,2.707287563,0.274014641,9.880083602,5.08E-23,1.22E-21,2.707287563,6.530926007
ENSG00000164181,1736.164328,7.641807346,0.275606685,27.72722061,3.28E-169,3.59E-166,7.641807346,199.7161715
ENSG00000164220,26.78547055,7.178469818,0.935532235,7.673140008,1.68E-14,1.99E-13,7.178469818,144.8554161
ENSG00000164221,99.13781815,-1.709483591,0.234059986,-7.303613146,2.80E-13,2.92E-12,1.709483591,-3.27043738
ENSG00000164236,261.923743,2.541740077,0.322041381,7.892588434,2.96E-15,3.74E-14,2.541740077,5.82290902
ENSG00000164266,487.2311481,2.261500868,0.324658746,6.965778352,3.27E-12,2.99E-11,2.261500868,4.794900466
ENSG00000164292,89.17848483,2.726356054,0.332008452,8.21170678,2.18E-16,3.04E-15,2.726356054,6.617820008
ENSG00000164306,28.73056647,-1.033609754,0.279288721,-3.70086464,0.000214866,0.000677326,1.033609754,-2.047139978
ENSG00000164330,62.6453703,9.434806992,1.037280887,9.095710826,9.40E-20,1.74E-18,9.434806992,692.0857511
ENSG00000164400,528.5596111,9.633875494,1.350469724,7.133721934,9.77E-13,9.58E-12,9.633875494,794.484627
ENSG00000164430,316.4762858,1.002561384,0.239673968,4.183021601,2.88E-05,0.000107502,1.002561384,2.003553987
ENSG00000164440,68.50517319,3.701152147,0.434837075,8.511583673,1.72E-17,2.63E-16,3.701152147,13.00642122
ENSG00000164465,55.29072749,-1.702516626,0.212678813,-8.005106855,1.19E-15,1.57E-14,1.702516626,-3.254682079
ENSG00000164506,570.1904551,1.027210409,0.157372,6.527275538,6.70E-11,5.28E-10,1.027210409,2.038079614
ENSG00000164543,862.8261302,2.211611463,0.192951442,11.46201052,2.05E-30,7.92E-29,2.211611463,4.631923618
ENSG00000164603,893.1142953,1.740132163,0.130735191,13.31035774,2.02E-40,1.42E-38,1.740132163,3.340657696
ENSG00000164604,17.3950032,2.370915966,0.686050083,3.45589342,0.000548472,0.001592065,2.370915966,5.17269442
ENSG00000164611,25.42195433,1.668947243,0.3382217,4.934477132,8.04E-07,3.86E-06,1.668947243,3.179824721
ENSG00000164626,15.84742648,2.540846833,0.733163841,3.465592125,0.000529065,0.001538703,2.540846833,5.819304883
ENSG00000164649,35.40970403,-1.605861855,0.333392094,-4.816736456,1.46E-06,6.70E-06,1.605861855,-3.043775291
ENSG00000164674,33.94962047,-1.957292873,0.321030553,-6.096905282,1.08E-09,7.44E-09,1.957292873,-3.883326131
ENSG00000164683,71.04057337,4.309561066,0.709162377,6.076973636,1.22E-09,8.39E-09,4.309561066,19.8292893
ENSG00000164684,172.6720211,-5.514322641,0.486059675,-11.34494986,7.86E-30,2.96E-28,5.514322641,-45.70634786
ENSG00000164687,734.0225528,-2.849464901,0.314106923,-9.071639931,1.17E-19,2.14E-18,2.849464901,-7.207329989
ENSG00000164691,377.9694112,-2.192702793,0.198004677,-11.07399494,1.68E-28,5.80E-27,2.192702793,-4.571611454
ENSG00000164808,122.760345,-1.254105414,0.177944213,-7.047744879,1.82E-12,1.72E-11,1.254105414,-2.385192018
ENSG00000164823,1932.647261,1.946014394,0.153418396,12.68436149,7.22E-37,4.10E-35,1.946014394,3.853086018
ENSG00000164849,14.40079703,-2.102539147,0.431351444,-4.8743065,1.09E-06,5.14E-06,2.102539147,-4.29464579
ENSG00000164904,17.94470937,-1.554137301,0.360232233,-4.314264966,1.60E-05,6.23E-05,1.554137301,-2.936580732
ENSG00000164929,209.4159437,1.812619959,0.548165277,3.306703351,0.000944008,0.002606208,1.812619959,3.512796395
ENSG00000164930,37.78624166,1.659641194,0.521671076,3.181393926,0.001465682,0.003876466,1.659641194,3.159379394
